Name,Latitude,Longitude,City,State,Country,Code
Amazon_AUH1,24.4538352,54.3774014,Abu Dhabi,,United Arab Emirates,AUH1
Amazon_DXB5,25.0742823,55.1885387,Dubai,,United Arab Emirates,DXB5
Amazon_DXB6,25.0742823,55.1885387,Dubai,,United Arab Emirates,DXB6
